X,Y,Z
82.1713,-58.5465,92.9424
70.4261,-70.7007,100.41
70.9002,-71.8082,98.8594
79.9687,-60.0209,83.5306
78.7007,-61.4691,83.2326
78.8993,-61.4928,82.1659
80.6693,-60.2308,80.4107
82.0062,-58.4072,78.7373
79.3129,-61.5566,78.8364
79.4853,-61.386,77.6172
79.5857,-61.1374,76.4803
79.591,-60.9929,75.5056
79.765,-60.7588,74.3807
84.6966,-54.9794,72.2939
69.1716,-73.6767,75.1284
71.8287,-69.1757,71.4297
68.3092,-73.897,70.9789
81.6329,-58.5582,64.7431
82.0942,-58.6347,64.1086
85.3376,-54.6914,62.3915
82.4125,-58.3497,61.1884
87.6017,-52.0114,60.2395
85.457,-54.689,59.2468
87.5318,-51.8779,56.1997
82.3092,-58.1984,52.5375
